hmid,lead_days,check_in,check_out,price
25482652,294,2026-11-27,2026-12-01,No rates found
25483272,294,2026-11-27,2026-12-01,No rates found
25483334,294,2026-11-27,2026-12-01,No rates found
25483414,294,2026-11-27,2026-12-01,No Rates
25484678,294,2026-11-27,2026-12-01,No market price
25485069,294,2026-11-27,2026-12-01,No Rates
25486148,294,2026-11-27,2026-12-01,"{'mkt_room': 'Classic Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 304, 'Market': 459.13, 'HotelMap': 445.03000000000003, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Twin Room - 2 Twin Beds'}"
25486152,294,2026-11-27,2026-12-01,No market price
25487217,294,2026-11-27,2026-12-01,No Rates
25487545,294,2026-11-27,2026-12-01,No Rates
25488219,294,2026-11-27,2026-12-01,"{'mkt_room': 'Superior Room - 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 640, 'Market': 853.5600000000001, 'HotelMap': 750.1600000000001, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
25488224,294,2026-11-27,2026-12-01,No Rates
25488417,294,2026-11-27,2026-12-01,No Rates
25488678,294,2026-11-27,2026-12-01,No Rates
25488813,294,2026-11-27,2026-12-01,No Rates
25489037,294,2026-11-27,2026-12-01,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 364, 'Market': 616.0, 'HotelMap': 559.52, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25489132,294,2026-11-27,2026-12-01,No Rates
25489225,294,2026-11-27,2026-12-01,No Rates
25489336,294,2026-11-27,2026-12-01,No rates found
25489493,294,2026-11-27,2026-12-01,No rates found
25489978,294,2026-11-27,2026-12-01,No rates found
25491107,294,2026-11-27,2026-12-01,No rates found
25491518,294,2026-11-27,2026-12-01,No rates found
25492425,294,2026-11-27,2026-12-01,No rates found
25492499,294,2026-11-27,2026-12-01,No rates found
25495557,294,2026-11-27,2026-12-01,No rates found
25495712,294,2026-11-27,2026-12-01,No rates found
25497106,294,2026-11-27,2026-12-01,No rates found
25497148,294,2026-11-27,2026-12-01,No Rates
25500167,294,2026-11-27,2026-12-01,No Rates
25501207,294,2026-11-27,2026-12-01,No Rates
25503167,294,2026-11-27,2026-12-01,"{'mkt_room': 'Standard Single Room - 1 Twin Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 249.6, 'Market': 0, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double room for single use parking included - 1 Double Bed'}"
25504267,294,2026-11-27,2026-12-01,No Rates
25504872,294,2026-11-27,2026-12-01,No rates found
25506392,294,2026-11-27,2026-12-01,No rates found
25508181,294,2026-11-27,2026-12-01,No rates found
25516085,294,2026-11-27,2026-12-01,No rates found
25516313,294,2026-11-27,2026-12-01,No rates found
25520384,294,2026-11-27,2026-12-01,No rates found
25520582,294,2026-11-27,2026-12-01,No rates found
25541981,294,2026-11-27,2026-12-01,No rates found
25542001,294,2026-11-27,2026-12-01,No rates found
25550281,294,2026-11-27,2026-12-01,No rates found
25558281,294,2026-11-27,2026-12-01,No Rates
25558441,294,2026-11-27,2026-12-01,No Rates
25559701,294,2026-11-27,2026-12-01,"{'mkt_room': 'Studio, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 521, 'Market': 631.5999999999999, 'HotelMap': 564.39, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Studio, 1 Double Bed'}"
25608001,294,2026-11-27,2026-12-01,No Rates
25852461,294,2026-11-27,2026-12-01,No Rates
25878161,294,2026-11-27,2026-12-01,"{'mkt_room': 'Standard Studio, 1 Double Bed, Non Smoking, Kitchen', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 359, 'Market': 402.31, 'HotelMap': 389.88, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Studio, 1 Double Bed, Non Smoking, Kitchen'}"
25913161,294,2026-11-27,2026-12-01,No Rates
25997861,294,2026-11-27,2026-12-01,No Rates
26014481,294,2026-11-27,2026-12-01,No Rates
26033701,294,2026-11-27,2026-12-01,No Rates
26053821,294,2026-11-27,2026-12-01,No rates found
26092661,294,2026-11-27,2026-12-01,No rates found
26114921,294,2026-11-27,2026-12-01,No rates found
26134581,294,2026-11-27,2026-12-01,No rates found
26168641,294,2026-11-27,2026-12-01,No rates found
26178061,294,2026-11-27,2026-12-01,No rates found
26180061,294,2026-11-27,2026-12-01,No rates found
26197341,294,2026-11-27,2026-12-01,No rates found
26200581,294,2026-11-27,2026-12-01,No rates found
26200641,294,2026-11-27,2026-12-01,No rates found
26230701,294,2026-11-27,2026-12-01,No Rates
26232081,294,2026-11-27,2026-12-01,"{'mkt_room': 'Moxy Queen Room - 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 436, 'Market': 734.4, 'HotelMap': 704.2, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Moxy Queen Room - 1 Queen Bed'}"
26234061,294,2026-11-27,2026-12-01,No Rates
26242241,294,2026-11-27,2026-12-01,No Rates
26326801,294,2026-11-27,2026-12-01,No Rates
26334781,294,2026-11-27,2026-12-01,No rates found
26530179,294,2026-11-27,2026-12-01,No rates found
26652061,294,2026-11-27,2026-12-01,No rates found
26659501,294,2026-11-27,2026-12-01,No rates found
27184181,294,2026-11-27,2026-12-01,No rates found
27201361,294,2026-11-27,2026-12-01,No Rates
27206401,294,2026-11-27,2026-12-01,No Rates
27321081,294,2026-11-27,2026-12-01,No Rates
27523381,294,2026-11-27,2026-12-01,"{'mkt_room': 'Standard Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 314, 'Market': 597.61, 'HotelMap': 597.61, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Twin Room - 2 Twin Beds'}"
28017581,294,2026-11-27,2026-12-01,No Rates
28979601,294,2026-11-27,2026-12-01,No Rates
29050041,294,2026-11-27,2026-12-01,No Rates
29405861,294,2026-11-27,2026-12-01,No Rates
29626221,294,2026-11-27,2026-12-01,No Rates
30259913,294,2026-11-27,2026-12-01,No market price
30260319,294,2026-11-27,2026-12-01,No rates found
30278272,294,2026-11-27,2026-12-01,No rates found
30295246,294,2026-11-27,2026-12-01,No rates found
30295617,294,2026-11-27,2026-12-01,No rates found
30295901,294,2026-11-27,2026-12-01,No rates found
30301569,294,2026-11-27,2026-12-01,"{'mkt_room': 'Superior Room, 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 1172, 'Market': 1297.58, 'HotelMap': 1245.42, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Room, 1 Queen Bed'}"
30310115,294,2026-11-27,2026-12-01,No Rates
30337115,294,2026-11-27,2026-12-01,No Rates
30342638,294,2026-11-27,2026-12-01,No Rates
30345054,294,2026-11-27,2026-12-01,No Rates
30371861,294,2026-11-27,2026-12-01,"{'mkt_room': 'Family Room - 1 Double Bed and 1 Double Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 428, 'Market': 929.5, 'HotelMap': 866.06, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Room - 2 Twin Beds'}"
30377094,294,2026-11-27,2026-12-01,No Rates
30421385,294,2026-11-27,2026-12-01,No Rates
30421926,294,2026-11-27,2026-12-01,No Rates
30461714,294,2026-11-27,2026-12-01,No Rates
30475062,294,2026-11-27,2026-12-01,No rates found
30495839,294,2026-11-27,2026-12-01,No rates found
30533579,294,2026-11-27,2026-12-01,No rates found
30533596,294,2026-11-27,2026-12-01,No rates found
30534443,294,2026-11-27,2026-12-01,No rates found
30552640,294,2026-11-27,2026-12-01,No rates found
30564739,294,2026-11-27,2026-12-01,No rates found
30574863,294,2026-11-27,2026-12-01,No rates found
30575853,294,2026-11-27,2026-12-01,No rates found
30579699,294,2026-11-27,2026-12-01,No rates found
30643747,294,2026-11-27,2026-12-01,"{'mkt_room': 'Room, 1 King Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 450, 'Market': 583.24, 'HotelMap': 569.8, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Twin Room, 2 Twin Beds'}"
30664328,294,2026-11-27,2026-12-01,No Rates
30680049,294,2026-11-27,2026-12-01,No Rates
30843558,294,2026-11-27,2026-12-01,"{'mkt_room': 'Junior Room - 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 560, 'Market': 993.03, 'HotelMap': 869.0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
30865104,294,2026-11-27,2026-12-01,No Rates
31022139,294,2026-11-27,2026-12-01,No Rates
31084237,294,2026-11-27,2026-12-01,No Rates
31096919,294,2026-11-27,2026-12-01,No Rates
31129685,294,2026-11-27,2026-12-01,"{'mkt_room': 'Classic Room, 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 860, 'Market': 897.82, 'HotelMap': 706.1400000000001, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 King Bed'}"
31152833,294,2026-11-27,2026-12-01,No Rates
31153310,294,2026-11-27,2026-12-01,No Rates
31159089,294,2026-11-27,2026-12-01,"{'mkt_room': 'Comfort Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 470, 'Market': 433.24, 'HotelMap': 348.17, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Comfort Room, 1 Double Bed'}"
31204345,294,2026-11-27,2026-12-01,No Rates
31212608,294,2026-11-27,2026-12-01,No Rates
31228787,294,2026-11-27,2026-12-01,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 442, 'Market': 726.53, 'HotelMap': 726.53, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
31145429,294,2026-11-27,2026-12-01,No rates found
25505803,294,2026-11-27,2026-12-01,No rates found
25470625,294,2026-11-27,2026-12-01,No rates found
25475568,294,2026-11-27,2026-12-01,No rates found
25451315,294,2026-11-27,2026-12-01,No rates found
25437369,294,2026-11-27,2026-12-01,No Rates
25439287,294,2026-11-27,2026-12-01,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 440, 'Market': 803.81, 'HotelMap': 803.81, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25439288,294,2026-11-27,2026-12-01,No Rates
25439720,294,2026-11-27,2026-12-01,No Rates
25439877,294,2026-11-27,2026-12-01,No Rates
25441409,294,2026-11-27,2026-12-01,No rates found
25443416,294,2026-11-27,2026-12-01,No rates found
25444455,294,2026-11-27,2026-12-01,No rates found
25445220,294,2026-11-27,2026-12-01,No rates found
25445230,294,2026-11-27,2026-12-01,No rates found
25445843,294,2026-11-27,2026-12-01,No Rates
25446234,294,2026-11-27,2026-12-01,No Rates
25447108,294,2026-11-27,2026-12-01,No Rates
25448475,294,2026-11-27,2026-12-01,"{'mkt_room': 'Standard Double Room, 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 441.64, 'Market': 512.78, 'HotelMap': 506.65999999999997, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Double Room, 2 Twin Beds'}"
25449198,294,2026-11-27,2026-12-01,No Rates
25449199,294,2026-11-27,2026-12-01,No rates found
25451011,294,2026-11-27,2026-12-01,No rates found
25451321,294,2026-11-27,2026-12-01,No rates found
25456410,294,2026-11-27,2026-12-01,No rates found
25456916,294,2026-11-27,2026-12-01,No rates found
25457721,294,2026-11-27,2026-12-01,No Rates
25457770,294,2026-11-27,2026-12-01,No Rates
25458239,294,2026-11-27,2026-12-01,"{'mkt_room': 'Room, 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 490, 'Market': 648, 'HotelMap': 602.48, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 King Bed'}"
25458492,294,2026-11-27,2026-12-01,No Rates
25458739,294,2026-11-27,2026-12-01,"{'mkt_room': 'Family Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Double Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 248, 'Market': 1173.44, 'HotelMap': 1130.64, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Family Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Double Sofa Bed'}"
25460934,294,2026-11-27,2026-12-01,"{'mkt_room': 'Standard Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 256, 'Market': 403.45, 'HotelMap': 377.86, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 Double Bed'}"
25465330,294,2026-11-27,2026-12-01,"{'mkt_room': 'Standard Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 321, 'Market': 0, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 1 Double Bed'}"
25467900,294,2026-11-27,2026-12-01,No market price
25468465,294,2026-11-27,2026-12-01,No Rates
25468550,294,2026-11-27,2026-12-01,No Rates
25469888,294,2026-11-27,2026-12-01,No rates found
25471611,294,2026-11-27,2026-12-01,No rates found
25472098,294,2026-11-27,2026-12-01,No rates found
25472478,294,2026-11-27,2026-12-01,No rates found
25474542,294,2026-11-27,2026-12-01,No rates found
25476777,294,2026-11-27,2026-12-01,No Rates
25477816,294,2026-11-27,2026-12-01,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 377.5, 'Market': 645.3599999999999, 'HotelMap': 622.43, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25477979,294,2026-11-27,2026-12-01,No Rates
25480193,294,2026-11-27,2026-12-01,No Rates
25480492,294,2026-11-27,2026-12-01,No Rates
25486161,294,2026-11-27,2026-12-01,No rates found
25488664,294,2026-11-27,2026-12-01,No rates found
25488673,294,2026-11-27,2026-12-01,No rates found
25493062,294,2026-11-27,2026-12-01,No rates found
25495118,294,2026-11-27,2026-12-01,No rates found
25500343,294,2026-11-27,2026-12-01,No rates found
25505112,294,2026-11-27,2026-12-01,No rates found
25738521,294,2026-11-27,2026-12-01,No rates found
25880381,294,2026-11-27,2026-12-01,No rates found
25907681,294,2026-11-27,2026-12-01,No rates found
26118821,294,2026-11-27,2026-12-01,No rates found
26134761,294,2026-11-27,2026-12-01,No rates found
26174041,294,2026-11-27,2026-12-01,No rates found
26174181,294,2026-11-27,2026-12-01,No rates found
26196641,294,2026-11-27,2026-12-01,No rates found
26200921,294,2026-11-27,2026-12-01,No rates found
26204861,294,2026-11-27,2026-12-01,No rates found
26228541,294,2026-11-27,2026-12-01,No rates found
26292201,294,2026-11-27,2026-12-01,No rates found
26318921,294,2026-11-27,2026-12-01,No rates found
26328501,294,2026-11-27,2026-12-01,No rates found
26375381,294,2026-11-27,2026-12-01,No rates found
26419361,294,2026-11-27,2026-12-01,No rates found
26498121,294,2026-11-27,2026-12-01,No rates found
26655461,294,2026-11-27,2026-12-01,No rates found
26655701,294,2026-11-27,2026-12-01,No rates found
26716741,294,2026-11-27,2026-12-01,No rates found
26799441,294,2026-11-27,2026-12-01,No rates found
27164281,294,2026-11-27,2026-12-01,No rates found
27611161,294,2026-11-27,2026-12-01,No rates found
27684201,294,2026-11-27,2026-12-01,No Rates
28774541,294,2026-11-27,2026-12-01,No Rates
29251721,294,2026-11-27,2026-12-01,No Rates
29747921,294,2026-11-27,2026-12-01,No Rates
30297790,294,2026-11-27,2026-12-01,"{'mkt_room': 'Double or Twin Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 249.6, 'Market': 310.76, 'HotelMap': 300.28, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room Single Use - 1 Double Bed'}"
30340506,294,2026-11-27,2026-12-01,No rates found
30526048,294,2026-11-27,2026-12-01,No rates found
30560954,294,2026-11-27,2026-12-01,No rates found
30630348,294,2026-11-27,2026-12-01,No rates found
30632289,294,2026-11-27,2026-12-01,No rates found
30651678,294,2026-11-27,2026-12-01,No Rates
30669741,294,2026-11-27,2026-12-01,No market price
30710669,294,2026-11-27,2026-12-01,No Rates
30847139,294,2026-11-27,2026-12-01,No Rates
31074902,294,2026-11-27,2026-12-01,No Rates
31104164,294,2026-11-27,2026-12-01,No rates found
31197505,294,2026-11-27,2026-12-01,No rates found
31201739,294,2026-11-27,2026-12-01,No rates found
31204277,294,2026-11-27,2026-12-01,No rates found
31221241,294,2026-11-27,2026-12-01,No rates found
26727841,301,2026-12-04,2026-12-08,No Rates
26858621,301,2026-12-04,2026-12-08,No Rates
26872141,301,2026-12-04,2026-12-08,No Rates
27173321,301,2026-12-04,2026-12-08,No Rates
27226741,301,2026-12-04,2026-12-08,"{'mkt_room': 'Double Room', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 368, 'Market': 598.24, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room - 1 Double Bed'}"
27336121,301,2026-12-04,2026-12-08,No rates found
27768981,301,2026-12-04,2026-12-08,No rates found
28410061,301,2026-12-04,2026-12-08,No rates found
29152901,301,2026-12-04,2026-12-08,No rates found
29188261,301,2026-12-04,2026-12-08,No rates found
29429541,301,2026-12-04,2026-12-08,No rates found
30260128,301,2026-12-04,2026-12-08,No rates found
30265820,301,2026-12-04,2026-12-08,No rates found
30298740,301,2026-12-04,2026-12-08,No rates found
30306141,301,2026-12-04,2026-12-08,No rates found
30321854,301,2026-12-04,2026-12-08,No Rates
30348359,301,2026-12-04,2026-12-08,No market price
30359300,301,2026-12-04,2026-12-08,No Rates
30392210,301,2026-12-04,2026-12-08,No Rates
30393486,301,2026-12-04,2026-12-08,No Rates
30525689,301,2026-12-04,2026-12-08,No rates found
30528663,301,2026-12-04,2026-12-08,No rates found
30531988,301,2026-12-04,2026-12-08,No rates found
30562802,301,2026-12-04,2026-12-08,No rates found
30712050,301,2026-12-04,2026-12-08,No rates found
30774880,301,2026-12-04,2026-12-08,No rates found
30800138,301,2026-12-04,2026-12-08,No rates found
30834970,301,2026-12-04,2026-12-08,No rates found
30842976,301,2026-12-04,2026-12-08,No rates found
30881051,301,2026-12-04,2026-12-08,No rates found
31018065,301,2026-12-04,2026-12-08,"{'mkt_room': 'Essential Doppelzimmer - 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 1540, 'Market': 1404.04, 'HotelMap': 1333.37, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Essential Doppelzimmer - 1 King Bed'}"
31093245,301,2026-12-04,2026-12-08,No Rates
31137928,301,2026-12-04,2026-12-08,No Rates
31145401,301,2026-12-04,2026-12-08,No Rates
31158636,301,2026-12-04,2026-12-08,No Rates
31195058,301,2026-12-04,2026-12-08,No Rates
31197575,301,2026-12-04,2026-12-08,No Rates
31199932,301,2026-12-04,2026-12-08,No Rates
31204025,301,2026-12-04,2026-12-08,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 392, 'Market': 611.17, 'HotelMap': 588.3699999999999, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 2 Twin Beds'}"
31223567,301,2026-12-04,2026-12-08,"{'mkt_room': 'Room, 1 Double Bed (TRIBE Essential)', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 414, 'Market': 671.0600000000001, 'HotelMap': 566.5, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 Double Bed (TRIBE Essential)'}"
25445176,301,2026-12-04,2026-12-08,No rates found
25470498,301,2026-12-04,2026-12-08,No rates found
25466370,301,2026-12-04,2026-12-08,No rates found
25454012,301,2026-12-04,2026-12-08,No rates found
25469540,301,2026-12-04,2026-12-08,No rates found
29781201,301,2026-12-04,2026-12-08,No rates found
27335801,301,2026-12-04,2026-12-08,No rates found
26009781,301,2026-12-04,2026-12-08,No rates found
25468804,301,2026-12-04,2026-12-08,No rates found
25468859,301,2026-12-04,2026-12-08,No rates found
25457961,301,2026-12-04,2026-12-08,No Rates
28851161,301,2026-12-04,2026-12-08,No Rates
25455197,301,2026-12-04,2026-12-08,No Rates
25441923,301,2026-12-04,2026-12-08,"{'mkt_room': 'Room, 1 Double Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 600, 'Market': 869.74, 'HotelMap': 839.6199999999999, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 Double Bed, Accessible'}"
25443419,301,2026-12-04,2026-12-08,"{'mkt_room': 'Room, 1 Double Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 371, 'Market': 391.64, 'HotelMap': 387.33000000000004, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 Double Bed, Accessible'}"
25443750,301,2026-12-04,2026-12-08,No rates found
25437045,301,2026-12-04,2026-12-08,No rates found
25437063,301,2026-12-04,2026-12-08,No rates found
25437138,301,2026-12-04,2026-12-08,No rates found
25437152,301,2026-12-04,2026-12-08,No rates found
25437203,301,2026-12-04,2026-12-08,No rates found
25437365,301,2026-12-04,2026-12-08,No rates found
25437402,301,2026-12-04,2026-12-08,No rates found
25437750,301,2026-12-04,2026-12-08,No rates found
25437769,301,2026-12-04,2026-12-08,No rates found
25438810,301,2026-12-04,2026-12-08,No Rates
25439070,301,2026-12-04,2026-12-08,No Rates
25439274,301,2026-12-04,2026-12-08,"{'mkt_room': 'Room, 1 Double Bed (PrivilegeEiffel Tower or Sacré Coeur)', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 607, 'Market': 1149.0500000000002, 'HotelMap': 1106.1200000000001, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Room, 1 King Bed'}"
25439280,301,2026-12-04,2026-12-08,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 396, 'Market': 660.6, 'HotelMap': 546.14, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Family Room, 1 Double Bed with Sofa bed (1 Double bed and 1 Single sofa bed) - 1 Double Bed and 1 Twin Sofa Bed'}"
25439343,301,2026-12-04,2026-12-08,No Rates
25439707,301,2026-12-04,2026-12-08,No rates found
25439874,301,2026-12-04,2026-12-08,No rates found
25440304,301,2026-12-04,2026-12-08,No rates found
25440335,301,2026-12-04,2026-12-08,No rates found
25440340,301,2026-12-04,2026-12-08,No rates found
25440737,301,2026-12-04,2026-12-08,"{'mkt_room': 'Double Room, 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 569.7, 'Market': 600.56, 'HotelMap': 562.47, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room Single Use - 1 Double Bed'}"
25440752,301,2026-12-04,2026-12-08,No Rates
25440845,301,2026-12-04,2026-12-08,No Rates
25440908,301,2026-12-04,2026-12-08,No market price
25440972,301,2026-12-04,2026-12-08,No Rates
25441055,301,2026-12-04,2026-12-08,No rates found
25441408,301,2026-12-04,2026-12-08,No rates found
25441441,301,2026-12-04,2026-12-08,No rates found
25441541,301,2026-12-04,2026-12-08,No rates found
25441567,301,2026-12-04,2026-12-08,No rates found
25441755,301,2026-12-04,2026-12-08,No rates found
25441958,301,2026-12-04,2026-12-08,No rates found
25442142,301,2026-12-04,2026-12-08,No rates found
25442526,301,2026-12-04,2026-12-08,No rates found
25443128,301,2026-12-04,2026-12-08,No rates found
25443130,301,2026-12-04,2026-12-08,No Rates
25443643,301,2026-12-04,2026-12-08,"{'mkt_room': 'Family Room, Terrace - 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 644, 'Market': 1010.5999999999999, 'HotelMap': 884.35, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room - 2 Twin Beds'}"
25444537,301,2026-12-04,2026-12-08,No Rates
25444829,301,2026-12-04,2026-12-08,No Rates
25444874,301,2026-12-04,2026-12-08,No Rates
25444966,301,2026-12-04,2026-12-08,No rates found
25445039,301,2026-12-04,2026-12-08,No rates found
25445040,301,2026-12-04,2026-12-08,No rates found
25445242,301,2026-12-04,2026-12-08,No rates found
25445260,301,2026-12-04,2026-12-08,No rates found
25445311,301,2026-12-04,2026-12-08,"{'mkt_room': 'Junior Suite (Extra Bed 3 adults + 1 child) - 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 268, 'Market': 821.0999999999999, 'HotelMap': 783.32, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Junior Suite (Extra Bed 3 adults + 1 child) - 1 King Bed'}"
25445928,301,2026-12-04,2026-12-08,"{'mkt_room': 'Standard Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 588, 'Market': 842.75, 'HotelMap': 784.88, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 Twin Bed'}"
25446219,301,2026-12-04,2026-12-08,No Rates
25446366,301,2026-12-04,2026-12-08,No Rates
25446703,301,2026-12-04,2026-12-08,"{'mkt_room': 'Double or Twin Room', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 264, 'Market': 864, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room Single Use - 2 Twin Beds'}"
25446746,301,2026-12-04,2026-12-08,No rates found
25446976,301,2026-12-04,2026-12-08,No rates found
25447864,301,2026-12-04,2026-12-08,No rates found
25448105,301,2026-12-04,2026-12-08,No rates found
25448305,301,2026-12-04,2026-12-08,No rates found
25448379,301,2026-12-04,2026-12-08,No rates found
25448399,301,2026-12-04,2026-12-08,No rates found
25448473,301,2026-12-04,2026-12-08,No rates found
25449037,301,2026-12-04,2026-12-08,No rates found
25449289,301,2026-12-04,2026-12-08,No rates found
25449650,301,2026-12-04,2026-12-08,No rates found
25450127,301,2026-12-04,2026-12-08,No rates found
25450824,301,2026-12-04,2026-12-08,No rates found
25451684,301,2026-12-04,2026-12-08,No rates found
25451691,301,2026-12-04,2026-12-08,No rates found
25452492,301,2026-12-04,2026-12-08,No Rates
25452746,301,2026-12-04,2026-12-08,No Rates
25452975,301,2026-12-04,2026-12-08,No Rates
25453027,301,2026-12-04,2026-12-08,No Rates
25453035,301,2026-12-04,2026-12-08,"{'mkt_room': 'Deluxe Room, 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 576, 'Market': 1632, 'HotelMap': 1599.44, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Deluxe Room, 1 King Bed'}"
