hmid,lead_days,check_in,check_out,price
26328501,315,2026-12-01,2026-12-05,No rates found
26375381,315,2026-12-01,2026-12-05,No rates found
26419361,315,2026-12-01,2026-12-05,No rates found
26498121,315,2026-12-01,2026-12-05,No rates found
26655461,315,2026-12-01,2026-12-05,No rates found
26655701,315,2026-12-01,2026-12-05,No rates found
26716741,315,2026-12-01,2026-12-05,No rates found
26799441,315,2026-12-01,2026-12-05,No rates found
27164281,315,2026-12-01,2026-12-05,No rates found
27611161,315,2026-12-01,2026-12-05,No rates found
27684201,315,2026-12-01,2026-12-05,No Rates
28774541,315,2026-12-01,2026-12-05,No Rates
29251721,315,2026-12-01,2026-12-05,No Rates
29747921,315,2026-12-01,2026-12-05,No Rates
30297790,315,2026-12-01,2026-12-05,"{'mkt_room': 'Double or Twin Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 249.6, 'Market': 362.96000000000004, 'HotelMap': 350.72, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room Single Use - 1 Double Bed'}"
30340506,315,2026-12-01,2026-12-05,No rates found
30526048,315,2026-12-01,2026-12-05,No rates found
30560954,315,2026-12-01,2026-12-05,No rates found
30630348,315,2026-12-01,2026-12-05,No rates found
30632289,315,2026-12-01,2026-12-05,No rates found
30651678,315,2026-12-01,2026-12-05,No Rates
30669741,315,2026-12-01,2026-12-05,No market price
30710669,315,2026-12-01,2026-12-05,No Rates
30847139,315,2026-12-01,2026-12-05,No Rates
31074902,315,2026-12-01,2026-12-05,No Rates
31104164,315,2026-12-01,2026-12-05,No rates found
31197505,315,2026-12-01,2026-12-05,No rates found
31201739,315,2026-12-01,2026-12-05,No rates found
31204277,315,2026-12-01,2026-12-05,No rates found
31221241,315,2026-12-01,2026-12-05,No rates found
25511305,322,2026-12-08,2026-12-12,No Rates
26856721,322,2026-12-08,2026-12-12,No market price
25465521,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 736, 'Market': 910.28, 'HotelMap': 869.33, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25453168,322,2026-12-08,2026-12-12,No Rates
25507017,322,2026-12-08,2026-12-12,No Rates
25445213,322,2026-12-08,2026-12-12,No rates found
25489472,322,2026-12-08,2026-12-12,No rates found
25437332,322,2026-12-08,2026-12-12,No rates found
25437338,322,2026-12-08,2026-12-12,No rates found
25437399,322,2026-12-08,2026-12-12,No rates found
25437401,322,2026-12-08,2026-12-12,No rates found
25437491,322,2026-12-08,2026-12-12,No rates found
25438709,322,2026-12-08,2026-12-12,No rates found
25438838,322,2026-12-08,2026-12-12,No rates found
25439286,322,2026-12-08,2026-12-12,No rates found
25440317,322,2026-12-08,2026-12-12,No Rates
25440839,322,2026-12-08,2026-12-12,No Rates
25441126,322,2026-12-08,2026-12-12,No Rates
25441560,322,2026-12-08,2026-12-12,No Rates
25441960,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 432, 'Market': 661.01, 'HotelMap': 661.01, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Executive Room with One Double Bed and One Single Sofa Bed'}"
25441971,322,2026-12-08,2026-12-12,No rates found
25443248,322,2026-12-08,2026-12-12,No rates found
25443572,322,2026-12-08,2026-12-12,No rates found
25443952,322,2026-12-08,2026-12-12,No rates found
25444011,322,2026-12-08,2026-12-12,No rates found
25444697,322,2026-12-08,2026-12-12,No rates found
25445043,322,2026-12-08,2026-12-12,No rates found
25445786,322,2026-12-08,2026-12-12,No rates found
25445944,322,2026-12-08,2026-12-12,No rates found
25446958,322,2026-12-08,2026-12-12,No rates found
25447421,322,2026-12-08,2026-12-12,No Rates
25448397,322,2026-12-08,2026-12-12,No Rates
25448853,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 444, 'Market': 614.97, 'HotelMap': 543.1, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25449424,322,2026-12-08,2026-12-12,No Rates
25449763,322,2026-12-08,2026-12-12,No Rates
25450308,322,2026-12-08,2026-12-12,No rates found
25451673,322,2026-12-08,2026-12-12,No rates found
25453015,322,2026-12-08,2026-12-12,No rates found
25453160,322,2026-12-08,2026-12-12,No rates found
25453686,322,2026-12-08,2026-12-12,No rates found
25455311,322,2026-12-08,2026-12-12,No Rates
25458113,322,2026-12-08,2026-12-12,No Rates
25458148,322,2026-12-08,2026-12-12,No Rates
25458389,322,2026-12-08,2026-12-12,No Rates
25459328,322,2026-12-08,2026-12-12,"{'mkt_room': 'Standard Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 327, 'Market': 419.2, 'HotelMap': 387.58, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 Double Bed'}"
25460188,322,2026-12-08,2026-12-12,No rates found
25462009,322,2026-12-08,2026-12-12,No rates found
25462024,322,2026-12-08,2026-12-12,No rates found
25462302,322,2026-12-08,2026-12-12,No rates found
25462372,322,2026-12-08,2026-12-12,No rates found
25462376,322,2026-12-08,2026-12-12,No rates found
25463668,322,2026-12-08,2026-12-12,No rates found
25464999,322,2026-12-08,2026-12-12,No rates found
25465045,322,2026-12-08,2026-12-12,No rates found
25466946,322,2026-12-08,2026-12-12,No rates found
25468816,322,2026-12-08,2026-12-12,No Rates
25469694,322,2026-12-08,2026-12-12,No Rates
25470277,322,2026-12-08,2026-12-12,No Rates
25470912,322,2026-12-08,2026-12-12,No Rates
25471190,322,2026-12-08,2026-12-12,"{'mkt_room': 'Double Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 216, 'Market': 396, 'HotelMap': 359.32, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room, 1 Double Bed'}"
25472035,322,2026-12-08,2026-12-12,No Rates
25472083,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 466, 'Market': 678.45, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 2 Twin Beds'}"
25473461,322,2026-12-08,2026-12-12,No Rates
25476642,322,2026-12-08,2026-12-12,No Rates
25480806,322,2026-12-08,2026-12-12,No Rates
25487652,322,2026-12-08,2026-12-12,No Rates
25490952,322,2026-12-08,2026-12-12,No Rates
25495717,322,2026-12-08,2026-12-12,No Rates
25499397,322,2026-12-08,2026-12-12,"{'mkt_room': 'Superior Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 360, 'Market': 438.92, 'HotelMap': 435.4, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Twin Room, 2 Twin Beds'}"
25502422,322,2026-12-08,2026-12-12,No Rates
25502602,322,2026-12-08,2026-12-12,No Rates
25506066,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed with Sofa bed, Bathtub - 1 Double Bed and 1 Double Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 436, 'Market': 635.2, 'HotelMap': 560.88, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Twin Sofa Bed'}"
25506774,322,2026-12-08,2026-12-12,No Rates
25506851,322,2026-12-08,2026-12-12,No Rates
25520848,322,2026-12-08,2026-12-12,No Rates
25527461,322,2026-12-08,2026-12-12,No Rates
25902381,322,2026-12-08,2026-12-12,No Rates
26137261,322,2026-12-08,2026-12-12,No Rates
26517721,322,2026-12-08,2026-12-12,No Rates
26809741,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Double Room - 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 512, 'Market': 558.0, 'HotelMap': 547.04, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Double Room - 1 Queen Bed'}"
27303321,322,2026-12-08,2026-12-12,No Rates
29173201,322,2026-12-08,2026-12-12,No Rates
30295469,322,2026-12-08,2026-12-12,No Rates
30296476,322,2026-12-08,2026-12-12,No Rates
30305466,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 424, 'Market': 561.1700000000001, 'HotelMap': 552.73, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Twin Room, 2 Twin Beds'}"
30391013,322,2026-12-08,2026-12-12,No market price
30499884,322,2026-12-08,2026-12-12,No Rates
30504801,322,2026-12-08,2026-12-12,No Rates
30506133,322,2026-12-08,2026-12-12,No Rates
30526226,322,2026-12-08,2026-12-12,No Rates
30553966,322,2026-12-08,2026-12-12,No Rates
30587463,322,2026-12-08,2026-12-12,No market price
30616276,322,2026-12-08,2026-12-12,No Rates
30631443,322,2026-12-08,2026-12-12,No Rates
30654539,322,2026-12-08,2026-12-12,No Rates
30663341,322,2026-12-08,2026-12-12,No rates found
30844175,322,2026-12-08,2026-12-12,No rates found
31080680,322,2026-12-08,2026-12-12,No rates found
31137923,322,2026-12-08,2026-12-12,No rates found
31195655,322,2026-12-08,2026-12-12,No rates found
25446953,322,2026-12-08,2026-12-12,No rates found
25437708,322,2026-12-08,2026-12-12,No rates found
25438540,322,2026-12-08,2026-12-12,No rates found
25438613,322,2026-12-08,2026-12-12,No rates found
25440289,322,2026-12-08,2026-12-12,No rates found
25440519,322,2026-12-08,2026-12-12,No rates found
25440769,322,2026-12-08,2026-12-12,No rates found
25440852,322,2026-12-08,2026-12-12,No rates found
25440925,322,2026-12-08,2026-12-12,No rates found
25441008,322,2026-12-08,2026-12-12,No rates found
25441037,322,2026-12-08,2026-12-12,No rates found
25441094,322,2026-12-08,2026-12-12,No rates found
25441237,322,2026-12-08,2026-12-12,No rates found
25441426,322,2026-12-08,2026-12-12,No rates found
25441435,322,2026-12-08,2026-12-12,No rates found
25442148,322,2026-12-08,2026-12-12,No Rates
25443113,322,2026-12-08,2026-12-12,No Rates
25443382,322,2026-12-08,2026-12-12,No Rates
25443626,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 342, 'Market': 577.54, 'HotelMap': 560.26, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 2 Twin Beds'}"
25443879,322,2026-12-08,2026-12-12,No Rates
25444161,322,2026-12-08,2026-12-12,No rates found
25444856,322,2026-12-08,2026-12-12,No rates found
25445021,322,2026-12-08,2026-12-12,No rates found
25445430,322,2026-12-08,2026-12-12,No rates found
25445619,322,2026-12-08,2026-12-12,No rates found
25445632,322,2026-12-08,2026-12-12,No rates found
25445792,322,2026-12-08,2026-12-12,No rates found
25446178,322,2026-12-08,2026-12-12,No rates found
25446385,322,2026-12-08,2026-12-12,No rates found
25447504,322,2026-12-08,2026-12-12,No rates found
25448255,322,2026-12-08,2026-12-12,No rates found
25448318,322,2026-12-08,2026-12-12,No rates found
25448557,322,2026-12-08,2026-12-12,No rates found
25448708,322,2026-12-08,2026-12-12,No rates found
25449861,322,2026-12-08,2026-12-12,No rates found
25450461,322,2026-12-08,2026-12-12,No rates found
25450821,322,2026-12-08,2026-12-12,No rates found
25451862,322,2026-12-08,2026-12-12,No rates found
25452087,322,2026-12-08,2026-12-12,No rates found
25452807,322,2026-12-08,2026-12-12,No rates found
25452890,322,2026-12-08,2026-12-12,No rates found
25453544,322,2026-12-08,2026-12-12,No rates found
25453715,322,2026-12-08,2026-12-12,No rates found
25453982,322,2026-12-08,2026-12-12,No rates found
25453983,322,2026-12-08,2026-12-12,No rates found
25454835,322,2026-12-08,2026-12-12,No rates found
25455661,322,2026-12-08,2026-12-12,No rates found
25455663,322,2026-12-08,2026-12-12,No rates found
25456743,322,2026-12-08,2026-12-12,No rates found
25457055,322,2026-12-08,2026-12-12,No rates found
25457749,322,2026-12-08,2026-12-12,No rates found
25458158,322,2026-12-08,2026-12-12,No rates found
25458170,322,2026-12-08,2026-12-12,No rates found
25458236,322,2026-12-08,2026-12-12,No rates found
25458388,322,2026-12-08,2026-12-12,No rates found
25458510,322,2026-12-08,2026-12-12,No Rates
25458517,322,2026-12-08,2026-12-12,No Rates
25458748,322,2026-12-08,2026-12-12,"{'mkt_room': 'Standard Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 296, 'Market': 538.26, 'HotelMap': 538.26, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 Double Bed'}"
25458753,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Double Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 368, 'Market': 568.11, 'HotelMap': 568.11, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Double Sofa Bed'}"
25458765,322,2026-12-08,2026-12-12,No Rates
25458831,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 390, 'Market': 678.02, 'HotelMap': 617.1700000000001, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25459017,322,2026-12-08,2026-12-12,No Rates
25459018,322,2026-12-08,2026-12-12,No Rates
25459169,322,2026-12-08,2026-12-12,No Rates
25459171,322,2026-12-08,2026-12-12,No Rates
25459194,322,2026-12-08,2026-12-12,No Rates
25459327,322,2026-12-08,2026-12-12,No Rates
25459878,322,2026-12-08,2026-12-12,No Rates
25459980,322,2026-12-08,2026-12-12,"{'mkt_room': 'Standard Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 354, 'Market': 508.74999999999994, 'HotelMap': 508.74999999999994, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 1 Double Bed'}"
25460462,322,2026-12-08,2026-12-12,No Rates
25462337,322,2026-12-08,2026-12-12,No rates found
25463521,322,2026-12-08,2026-12-12,No rates found
25463652,322,2026-12-08,2026-12-12,No rates found
25463723,322,2026-12-08,2026-12-12,No rates found
25464009,322,2026-12-08,2026-12-12,No rates found
25464159,322,2026-12-08,2026-12-12,No Rates
25466974,322,2026-12-08,2026-12-12,No Rates
25467332,322,2026-12-08,2026-12-12,No Rates
25467757,322,2026-12-08,2026-12-12,"{'mkt_room': 'Room, 1 Queen Bed, Accessible, City View', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 360, 'Market': 468.9, 'HotelMap': 458.03000000000003, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 2 Twin Beds, Non Smoking, City View'}"
25468420,322,2026-12-08,2026-12-12,No Rates
25468425,322,2026-12-08,2026-12-12,No rates found
25468735,322,2026-12-08,2026-12-12,No rates found
25468814,322,2026-12-08,2026-12-12,No rates found
25468820,322,2026-12-08,2026-12-12,No rates found
25468852,322,2026-12-08,2026-12-12,No rates found
25470546,322,2026-12-08,2026-12-12,No Rates
25471187,322,2026-12-08,2026-12-12,No Rates
25472080,322,2026-12-08,2026-12-12,No Rates
25473032,322,2026-12-08,2026-12-12,No Rates
25473316,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 372, 'Market': 561.74, 'HotelMap': 521.45, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
25474377,322,2026-12-08,2026-12-12,No rates found
25474522,322,2026-12-08,2026-12-12,No rates found
25474628,322,2026-12-08,2026-12-12,No rates found
25474651,322,2026-12-08,2026-12-12,No rates found
25475043,322,2026-12-08,2026-12-12,No rates found
25475109,322,2026-12-08,2026-12-12,No Rates
25475119,322,2026-12-08,2026-12-12,No Rates
25475333,322,2026-12-08,2026-12-12,No Rates
25475403,322,2026-12-08,2026-12-12,"{'mkt_room': 'Superior Room - 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 489, 'Market': 884, 'HotelMap': 884, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Room - 1 King Bed'}"
25475573,322,2026-12-08,2026-12-12,No Rates
25475805,322,2026-12-08,2026-12-12,No rates found
25476748,322,2026-12-08,2026-12-12,No rates found
25477018,322,2026-12-08,2026-12-12,No rates found
25477126,322,2026-12-08,2026-12-12,No rates found
25477774,322,2026-12-08,2026-12-12,No rates found
25478188,322,2026-12-08,2026-12-12,No Rates
25478444,322,2026-12-08,2026-12-12,No Rates
25478776,322,2026-12-08,2026-12-12,No Rates
25479082,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Queen Bed (Defense view)', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 732, 'Market': 1038.2, 'HotelMap': 1038.2, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 2 Twin Beds (Defense view)'}"
25479306,322,2026-12-08,2026-12-12,No Rates
25479367,322,2026-12-08,2026-12-12,No Rates
25479803,322,2026-12-08,2026-12-12,No Rates
25480846,322,2026-12-08,2026-12-12,No Rates
25481634,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed with Sofa bed - 1 Double Bed and 1 Twin Sofa Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 432, 'Market': 1047.01, 'HotelMap': 1019.66, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 2 Twin Beds'}"
25481957,322,2026-12-08,2026-12-12,No Rates
25484878,322,2026-12-08,2026-12-12,"{'mkt_room': 'Standard Double Room - 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 540, 'Market': 601.2, 'HotelMap': 555.0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Single Room - 1 Twin Bed'}"
25485050,322,2026-12-08,2026-12-12,No Rates
25486765,322,2026-12-08,2026-12-12,No Rates
25488170,322,2026-12-08,2026-12-12,No Rates
25488406,322,2026-12-08,2026-12-12,No Rates
25488912,322,2026-12-08,2026-12-12,No rates found
25488957,322,2026-12-08,2026-12-12,No rates found
25489046,322,2026-12-08,2026-12-12,No rates found
25489234,322,2026-12-08,2026-12-12,No rates found
25490758,322,2026-12-08,2026-12-12,No rates found
25492807,322,2026-12-08,2026-12-12,No rates found
25493783,322,2026-12-08,2026-12-12,No rates found
25493869,322,2026-12-08,2026-12-12,No rates found
25496850,322,2026-12-08,2026-12-12,No rates found
25497278,322,2026-12-08,2026-12-12,No rates found
25500790,322,2026-12-08,2026-12-12,No Rates
25501473,322,2026-12-08,2026-12-12,"{'mkt_room': 'Standard Room, 2 Twin Beds', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 272, 'Market': 591.4, 'HotelMap': 591.4, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Standard Room, 2 Twin Beds'}"
25504226,322,2026-12-08,2026-12-12,No Rates
25504937,322,2026-12-08,2026-12-12,No Rates
25505957,322,2026-12-08,2026-12-12,No Rates
25506839,322,2026-12-08,2026-12-12,No rates found
25507044,322,2026-12-08,2026-12-12,No rates found
25516461,322,2026-12-08,2026-12-12,No rates found
25520679,322,2026-12-08,2026-12-12,No rates found
25521933,322,2026-12-08,2026-12-12,No rates found
25539521,322,2026-12-08,2026-12-12,No rates found
25608981,322,2026-12-08,2026-12-12,No rates found
25921921,322,2026-12-08,2026-12-12,No rates found
26021821,322,2026-12-08,2026-12-12,No rates found
26095701,322,2026-12-08,2026-12-12,No rates found
26112601,322,2026-12-08,2026-12-12,No rates found
26134001,322,2026-12-08,2026-12-12,No rates found
26181741,322,2026-12-08,2026-12-12,No rates found
26201001,322,2026-12-08,2026-12-12,No rates found
26201101,322,2026-12-08,2026-12-12,No rates found
26208221,322,2026-12-08,2026-12-12,No rates found
26227941,322,2026-12-08,2026-12-12,No rates found
26228281,322,2026-12-08,2026-12-12,No rates found
26246221,322,2026-12-08,2026-12-12,No rates found
26261201,322,2026-12-08,2026-12-12,No rates found
26364861,322,2026-12-08,2026-12-12,No rates found
26410481,322,2026-12-08,2026-12-12,No rates found
26539143,322,2026-12-08,2026-12-12,No rates found
26652461,322,2026-12-08,2026-12-12,No rates found
26719461,322,2026-12-08,2026-12-12,No rates found
26727841,322,2026-12-08,2026-12-12,No Rates
26858621,322,2026-12-08,2026-12-12,No Rates
26872141,322,2026-12-08,2026-12-12,No Rates
27173321,322,2026-12-08,2026-12-12,No Rates
27226741,322,2026-12-08,2026-12-12,"{'mkt_room': 'Double Room', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 368, 'Market': 598.24, 'HotelMap': 0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room - 1 Double Bed'}"
27336121,322,2026-12-08,2026-12-12,No rates found
27768981,322,2026-12-08,2026-12-12,No rates found
28410061,322,2026-12-08,2026-12-12,No rates found
29152901,322,2026-12-08,2026-12-12,No rates found
29188261,322,2026-12-08,2026-12-12,No rates found
29429541,322,2026-12-08,2026-12-12,No rates found
30260128,322,2026-12-08,2026-12-12,No rates found
30265820,322,2026-12-08,2026-12-12,No rates found
30298740,322,2026-12-08,2026-12-12,No rates found
30306141,322,2026-12-08,2026-12-12,No rates found
30321854,322,2026-12-08,2026-12-12,No Rates
30348359,322,2026-12-08,2026-12-12,No market price
30359300,322,2026-12-08,2026-12-12,No Rates
30392210,322,2026-12-08,2026-12-12,No Rates
30393486,322,2026-12-08,2026-12-12,No Rates
30525689,322,2026-12-08,2026-12-12,No rates found
30528663,322,2026-12-08,2026-12-12,No rates found
30531988,322,2026-12-08,2026-12-12,No rates found
30562802,322,2026-12-08,2026-12-12,No rates found
30712050,322,2026-12-08,2026-12-12,No rates found
30774880,322,2026-12-08,2026-12-12,No rates found
30800138,322,2026-12-08,2026-12-12,No rates found
30834970,322,2026-12-08,2026-12-12,No rates found
30842976,322,2026-12-08,2026-12-12,No rates found
30881051,322,2026-12-08,2026-12-12,No rates found
31018065,322,2026-12-08,2026-12-12,"{'mkt_room': 'Essential Doppelzimmer - 1 King Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 1490, 'Market': 1354.45, 'HotelMap': 1286.69, 'kuoni_currency': 'CHF', 'mkt_currency': 'EUR', 'hotel_name': 'Essential Doppelzimmer - 1 King Bed'}"
31093245,322,2026-12-08,2026-12-12,No Rates
31137928,322,2026-12-08,2026-12-12,No Rates
31145401,322,2026-12-08,2026-12-12,No Rates
31158636,322,2026-12-08,2026-12-12,No Rates
31195058,322,2026-12-08,2026-12-12,No Rates
31197575,322,2026-12-08,2026-12-12,No Rates
31199932,322,2026-12-08,2026-12-12,No Rates
31204025,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 416, 'Market': 635.75, 'HotelMap': 635.75, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Classic Room, 1 Double Bed'}"
31223567,322,2026-12-08,2026-12-12,"{'mkt_room': 'Room, 1 Double Bed (TRIBE Essential)', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 458, 'Market': 740.3, 'HotelMap': 740.3, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 Double Bed (TRIBE Essential)'}"
25445176,322,2026-12-08,2026-12-12,No rates found
25470498,322,2026-12-08,2026-12-12,No rates found
25466370,322,2026-12-08,2026-12-12,No rates found
25454012,322,2026-12-08,2026-12-12,No rates found
25469540,322,2026-12-08,2026-12-12,No rates found
29781201,322,2026-12-08,2026-12-12,No rates found
27335801,322,2026-12-08,2026-12-12,No rates found
26009781,322,2026-12-08,2026-12-12,No rates found
25468804,322,2026-12-08,2026-12-12,No rates found
25468859,322,2026-12-08,2026-12-12,No rates found
25457961,322,2026-12-08,2026-12-12,No Rates
28851161,322,2026-12-08,2026-12-12,No Rates
25455197,322,2026-12-08,2026-12-12,No Rates
25441923,322,2026-12-08,2026-12-12,"{'mkt_room': 'Room, 1 Double Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 600, 'Market': 923.6, 'HotelMap': 901.14, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 Double Bed, Accessible'}"
25443419,322,2026-12-08,2026-12-12,"{'mkt_room': 'Room, 1 Double Bed, Accessible', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 393, 'Market': 465.14, 'HotelMap': 461.77, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Room, 1 Double Bed, Accessible'}"
25443750,322,2026-12-08,2026-12-12,No rates found
25437045,322,2026-12-08,2026-12-12,No rates found
25437063,322,2026-12-08,2026-12-12,No rates found
25437138,322,2026-12-08,2026-12-12,No rates found
25437152,322,2026-12-08,2026-12-12,No rates found
25437203,322,2026-12-08,2026-12-12,No rates found
25437365,322,2026-12-08,2026-12-12,No rates found
25437402,322,2026-12-08,2026-12-12,No rates found
25437750,322,2026-12-08,2026-12-12,No rates found
25437769,322,2026-12-08,2026-12-12,No rates found
25438810,322,2026-12-08,2026-12-12,No Rates
25439070,322,2026-12-08,2026-12-12,No Rates
25439274,322,2026-12-08,2026-12-12,"{'mkt_room': 'Room, 1 Double Bed (PrivilegeEiffel Tower or Sacré Coeur)', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 508, 'Market': 1218.6, 'HotelMap': 1186.66, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Superior Room, 1 King Bed'}"
25439280,322,2026-12-08,2026-12-12,"{'mkt_room': 'Classic Room, 1 Double Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 460, 'Market': 851.0, 'HotelMap': 851.0, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Family Room, 1 Double Bed with Sofa bed (1 Double bed and 1 Single sofa bed) - 1 Double Bed and 1 Twin Sofa Bed'}"
25439343,322,2026-12-08,2026-12-12,No Rates
25439707,322,2026-12-08,2026-12-12,No rates found
25439874,322,2026-12-08,2026-12-12,No rates found
25440304,322,2026-12-08,2026-12-12,No rates found
25440335,322,2026-12-08,2026-12-12,No rates found
25440340,322,2026-12-08,2026-12-12,No rates found
25440737,322,2026-12-08,2026-12-12,"{'mkt_room': 'Double Room, 1 Queen Bed', 'kt_room': 'Double room', 'sell': 0, 'Kuoni': 413.9, 'Market': 619.16, 'HotelMap': 591.98, 'kuoni_currency': 'EUR', 'mkt_currency': 'EUR', 'hotel_name': 'Double Room Single Use - 2 Twin Beds'}"
25440752,322,2026-12-08,2026-12-12,No Rates
25440845,322,2026-12-08,2026-12-12,No Rates
25440908,322,2026-12-08,2026-12-12,No market price
25440972,322,2026-12-08,2026-12-12,No Rates
25441055,322,2026-12-08,2026-12-12,No rates found
25441408,322,2026-12-08,2026-12-12,No rates found
25441441,322,2026-12-08,2026-12-12,No rates found
